Match,Provider,Bet,Team,Timestamp,Living
2339243,thunderfire-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,parimatch,2.08,Keyd,14-04-2020 21:43:19,NoLiving
2339243,skrilla-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,unikrn,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,vulkan,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,vulkanru-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,raybet-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,dongying-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,betwinner,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,yabo-hidden,1.49,Keyd,14-04-2020 21:43:19,NoLiving
2339243,shark-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,rb88-hidden,,Keyd,14-04-2020 21:43:19,NoLiving
2339243,bobbet-hidden,1.49,Keyd,14-04-2020 21:43:19,NoLiving
2339243,luckbox,,Keyd,14-04-2020 21:43:19,NoLiving
2340771,betway,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,ggbet,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,ggbetru-hidden,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,thunderpick,2.0,Invictus,14-04-2020 21:43:19,NoLiving
2340771,lootbet,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,bet365,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,1xbet,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,1xstavka-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,pinnacle,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,buff88,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,unibet,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,thunderfire-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,parimatch,1.85,Invictus,14-04-2020 21:43:19,NoLiving
2340771,skrilla-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,unikrn,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,vulkan,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,vulkanru-hidden,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,raybet-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,dongying-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,betwinner,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,yabo-hidden,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,shark-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,rb88-hidden,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,bobbet-hidden,1.75,Invictus,14-04-2020 21:43:19,NoLiving
2340771,luckbox,,Invictus,14-04-2020 21:43:19,NoLiving
2340771,betway,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,ggbet,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,ggbetru-hidden,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,thunderpick,1.63,BTRG,14-04-2020 21:43:19,NoLiving
2340771,lootbet,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,bet365,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,1xbet,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,1xstavka-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,pinnacle,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,buff88,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,unibet,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,thunderfire-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,parimatch,1.9,BTRG,14-04-2020 21:43:19,NoLiving
2340771,skrilla-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,unikrn,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,vulkan,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,vulkanru-hidden,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,raybet-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,dongying-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,betwinner,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,yabo-hidden,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,shark-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,rb88-hidden,,BTRG,14-04-2020 21:43:19,NoLiving
2340771,bobbet-hidden,1.99,BTRG,14-04-2020 21:43:19,NoLiving
2340771,luckbox,,BTRG,14-04-2020 21:43:19,NoLiving
