Match,Provider,Bet,Team,Timestamp
ZIGMA-vs-BTRG-yearmonthday,thunderfire-hidden,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,parimatch,1.68,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,skrilla-hidden,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,unikrn,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,vulkan,2.66,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,vulkanru-hidden,2.66,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,raybet-hidden,1.6,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,dongying-hidden,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,betwinner,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,yabo-hidden,2.48,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,shark-hidden,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,rb88-hidden,,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,bobbet-hidden,2.48,BTRG,fecha
ZIGMA-vs-BTRG-yearmonthday,luckbox,,BTRG,fecha
